# To measure flux divietions for ICCP rebutle Original cloud is unknown
32, 32, 64 # nx,ny,nz
0.050, 0.050 # dx,dy [km, km]
0.000, 0.040, 0.080, 0.120, 0.160, 0.200, 0.240, 0.280, 0.320, 0.360, 0.400, 0.440, 0.480, 0.520, 0.560, 0.600, 0.640, 0.680, 0.720, 0.760, 0.800, 0.840, 0.880, 0.920, 0.960, 1.000, 1.040, 1.080, 1.120, 1.160, 1.200, 1.240, 1.280, 1.320, 1.360, 1.400, 1.440, 1.480, 1.520, 1.560, 1.600, 1.640, 1.680, 1.720, 1.760, 1.800, 1.840, 1.880, 1.920, 1.960, 2.000, 2.040, 2.080, 2.120, 2.160, 2.200, 2.240, 2.280, 2.320, 2.360, 2.400, 2.440, 2.480, 2.520 # altitude levels [km]
x,y,z,lwc,reff,veff
7 ,16 ,20 ,0.16507 ,10.000 ,0.10000
7 ,16 ,21 ,0.01509 ,10.000 ,0.10000
7 ,17 ,14 ,0.04453 ,10.000 ,0.10000
7 ,17 ,15 ,0.08777 ,10.000 ,0.10000
7 ,17 ,16 ,0.18814 ,10.000 ,0.10000
7 ,17 ,17 ,0.14894 ,10.000 ,0.10000
7 ,17 ,18 ,0.16093 ,10.000 ,0.10000
7 ,17 ,19 ,0.01052 ,10.000 ,0.10000
7 ,17 ,20 ,0.13271 ,10.000 ,0.10000
7 ,17 ,21 ,0.13439 ,10.000 ,0.10000
7 ,18 ,14 ,0.04388 ,10.000 ,0.10000
7 ,18 ,15 ,0.13195 ,10.000 ,0.10000
7 ,18 ,16 ,0.20217 ,10.000 ,0.10000
7 ,18 ,17 ,0.19958 ,10.000 ,0.10000
7 ,18 ,18 ,0.08590 ,10.000 ,0.10000
7 ,18 ,19 ,0.02005 ,10.000 ,0.10000
7 ,18 ,20 ,0.01460 ,10.000 ,0.10000
7 ,18 ,23 ,0.04675 ,10.000 ,0.10000
7 ,19 ,14 ,0.04990 ,10.000 ,0.10000
7 ,19 ,15 ,0.13207 ,10.000 ,0.10000
7 ,19 ,16 ,0.22704 ,10.000 ,0.10000
7 ,19 ,17 ,0.22325 ,10.000 ,0.10000
7 ,19 ,18 ,0.01458 ,10.000 ,0.10000
7 ,19 ,19 ,0.00754 ,10.000 ,0.10000
7 ,19 ,20 ,0.12904 ,10.000 ,0.10000
7 ,19 ,21 ,0.00803 ,10.000 ,0.10000
7 ,19 ,22 ,0.00962 ,10.000 ,0.10000
7 ,19 ,23 ,0.13139 ,10.000 ,0.10000
7 ,19 ,24 ,0.08796 ,10.000 ,0.10000
7 ,20 ,14 ,0.04443 ,10.000 ,0.10000
7 ,20 ,15 ,0.13216 ,10.000 ,0.10000
7 ,20 ,16 ,0.22522 ,10.000 ,0.10000
7 ,20 ,17 ,0.17250 ,10.000 ,0.10000
7 ,20 ,18 ,0.00762 ,10.000 ,0.10000
7 ,20 ,19 ,0.00819 ,10.000 ,0.10000
7 ,20 ,20 ,0.00910 ,10.000 ,0.10000
7 ,20 ,21 ,0.15065 ,10.000 ,0.10000
7 ,20 ,22 ,0.13217 ,10.000 ,0.10000
7 ,20 ,23 ,0.01170 ,10.000 ,0.10000
7 ,21 ,19 ,0.01457 ,10.000 ,0.10000
7 ,21 ,20 ,0.09019 ,10.000 ,0.10000
7 ,21 ,21 ,0.05994 ,10.000 ,0.10000
7 ,21 ,22 ,0.02349 ,10.000 ,0.10000
8 ,4 ,18 ,0.02902 ,10.000 ,0.10000
8 ,4 ,19 ,0.04846 ,10.000 ,0.10000
8 ,14 ,16 ,0.02879 ,10.000 ,0.10000
8 ,14 ,17 ,0.04787 ,10.000 ,0.10000
8 ,14 ,18 ,0.02282 ,10.000 ,0.10000
8 ,14 ,19 ,0.02250 ,10.000 ,0.10000
8 ,15 ,15 ,0.06421 ,10.000 ,0.10000
8 ,15 ,16 ,0.06360 ,10.000 ,0.10000
8 ,15 ,17 ,0.08833 ,10.000 ,0.10000
8 ,15 ,18 ,0.08843 ,10.000 ,0.10000
8 ,15 ,19 ,0.19125 ,10.000 ,0.10000
8 ,16 ,15 ,0.04492 ,10.000 ,0.10000
8 ,16 ,16 ,0.08762 ,10.000 ,0.10000
8 ,16 ,17 ,0.04096 ,10.000 ,0.10000
8 ,16 ,18 ,0.01478 ,10.000 ,0.10000
8 ,16 ,19 ,0.08645 ,10.000 ,0.10000
8 ,16 ,20 ,0.18951 ,10.000 ,0.10000
8 ,16 ,21 ,0.01303 ,10.000 ,0.10000
8 ,17 ,14 ,0.03789 ,10.000 ,0.10000
8 ,17 ,15 ,0.04400 ,10.000 ,0.10000
8 ,17 ,16 ,0.08741 ,10.000 ,0.10000
8 ,17 ,17 ,0.19790 ,10.000 ,0.10000
8 ,17 ,18 ,0.01368 ,10.000 ,0.10000
8 ,17 ,19 ,0.01561 ,10.000 ,0.10000
8 ,17 ,20 ,0.01690 ,10.000 ,0.10000
8 ,17 ,21 ,0.13207 ,10.000 ,0.10000
8 ,18 ,14 ,0.04399 ,10.000 ,0.10000
8 ,18 ,15 ,0.13169 ,10.000 ,0.10000
8 ,18 ,16 ,0.20105 ,10.000 ,0.10000
8 ,18 ,17 ,0.29438 ,10.000 ,0.10000
8 ,18 ,18 ,0.01342 ,10.000 ,0.10000
8 ,18 ,19 ,0.01738 ,10.000 ,0.10000
8 ,18 ,20 ,0.01364 ,10.000 ,0.10000
8 ,18 ,23 ,0.02156 ,10.000 ,0.10000
8 ,18 ,24 ,0.01353 ,10.000 ,0.10000
8 ,19 ,14 ,0.04966 ,10.000 ,0.10000
8 ,19 ,15 ,0.15634 ,10.000 ,0.10000
8 ,19 ,16 ,0.22602 ,10.000 ,0.10000
8 ,19 ,17 ,0.01420 ,10.000 ,0.10000
8 ,19 ,18 ,0.01426 ,10.000 ,0.10000
8 ,19 ,19 ,0.22467 ,10.000 ,0.10000
8 ,19 ,20 ,0.01084 ,10.000 ,0.10000
8 ,19 ,21 ,0.01661 ,10.000 ,0.10000
8 ,19 ,22 ,0.01030 ,10.000 ,0.10000
8 ,19 ,23 ,0.13208 ,10.000 ,0.10000
8 ,19 ,24 ,0.08860 ,10.000 ,0.10000
8 ,20 ,14 ,0.04353 ,10.000 ,0.10000
8 ,20 ,15 ,0.16236 ,10.000 ,0.10000
8 ,20 ,16 ,0.22583 ,10.000 ,0.10000
8 ,20 ,17 ,0.22345 ,10.000 ,0.10000
8 ,20 ,18 ,0.00655 ,10.000 ,0.10000
8 ,20 ,19 ,0.00589 ,10.000 ,0.10000
8 ,20 ,20 ,0.00894 ,10.000 ,0.10000
8 ,20 ,21 ,0.00908 ,10.000 ,0.10000
8 ,20 ,22 ,0.13240 ,10.000 ,0.10000
8 ,20 ,23 ,0.04466 ,10.000 ,0.10000
8 ,21 ,18 ,0.01282 ,10.000 ,0.10000
8 ,21 ,19 ,0.01465 ,10.000 ,0.10000
8 ,21 ,20 ,0.08820 ,10.000 ,0.10000
8 ,21 ,21 ,0.18537 ,10.000 ,0.10000
8 ,21 ,22 ,0.06608 ,10.000 ,0.10000
8 ,21 ,23 ,0.01423 ,10.000 ,0.10000
8 ,22 ,20 ,0.01786 ,10.000 ,0.10000
9 ,4 ,19 ,0.02343 ,10.000 ,0.10000
9 ,14 ,18 ,0.02260 ,10.000 ,0.10000
9 ,14 ,19 ,0.02290 ,10.000 ,0.10000
9 ,15 ,15 ,0.04131 ,10.000 ,0.10000
9 ,15 ,16 ,0.03975 ,10.000 ,0.10000
9 ,15 ,17 ,0.04475 ,10.000 ,0.10000
9 ,15 ,18 ,0.06440 ,10.000 ,0.10000
9 ,15 ,19 ,0.13425 ,10.000 ,0.10000
9 ,15 ,20 ,0.02255 ,10.000 ,0.10000
9 ,16 ,15 ,0.04102 ,10.000 ,0.10000
9 ,16 ,16 ,0.08979 ,10.000 ,0.10000
9 ,16 ,17 ,0.08917 ,10.000 ,0.10000
9 ,16 ,18 ,0.03612 ,10.000 ,0.10000
9 ,16 ,19 ,0.00982 ,10.000 ,0.10000
9 ,16 ,20 ,0.22812 ,10.000 ,0.10000
9 ,16 ,21 ,0.08909 ,10.000 ,0.10000
9 ,17 ,15 ,0.03981 ,10.000 ,0.10000
9 ,17 ,16 ,0.04476 ,10.000 ,0.10000
9 ,17 ,17 ,0.13196 ,10.000 ,0.10000
9 ,17 ,18 ,0.01707 ,10.000 ,0.10000
9 ,17 ,19 ,0.01645 ,10.000 ,0.10000
9 ,17 ,20 ,0.18587 ,10.000 ,0.10000
9 ,17 ,21 ,0.12992 ,10.000 ,0.10000
9 ,18 ,14 ,0.03843 ,10.000 ,0.10000
9 ,18 ,15 ,0.04411 ,10.000 ,0.10000
9 ,18 ,16 ,0.08729 ,10.000 ,0.10000
9 ,18 ,17 ,0.20115 ,10.000 ,0.10000
9 ,18 ,18 ,0.01613 ,10.000 ,0.10000
9 ,18 ,19 ,0.09830 ,10.000 ,0.10000
9 ,18 ,20 ,0.01481 ,10.000 ,0.10000
9 ,19 ,14 ,0.06184 ,10.000 ,0.10000
9 ,19 ,15 ,0.15712 ,10.000 ,0.10000
9 ,19 ,16 ,0.22522 ,10.000 ,0.10000
9 ,19 ,17 ,0.01275 ,10.000 ,0.10000
9 ,19 ,18 ,0.00545 ,10.000 ,0.10000
9 ,19 ,19 ,0.29681 ,10.000 ,0.10000
