# To measure flux divietions for ICCP rebutle Original cloud is unknown
32, 32, 64 # nx,ny,nz
0.050, 0.050 # dx,dy [km, km]
0.000, 0.040, 0.080, 0.120, 0.160, 0.200, 0.240, 0.280, 0.320, 0.360, 0.400, 0.440, 0.480, 0.520, 0.560, 0.600, 0.640, 0.680, 0.720, 0.760, 0.800, 0.840, 0.880, 0.920, 0.960, 1.000, 1.040, 1.080, 1.120, 1.160, 1.200, 1.240, 1.280, 1.320, 1.360, 1.400, 1.440, 1.480, 1.520, 1.560, 1.600, 1.640, 1.680, 1.720, 1.760, 1.800, 1.840, 1.880, 1.920, 1.960, 2.000, 2.040, 2.080, 2.120, 2.160, 2.200, 2.240, 2.280, 2.320, 2.360, 2.400, 2.440, 2.480, 2.520 # altitude levels [km]
x,y,z,lwc,reff,veff
17 ,25 ,21 ,0.02537 ,10.000 ,0.10000
17 ,25 ,22 ,0.06343 ,10.000 ,0.10000
17 ,25 ,23 ,0.08246 ,10.000 ,0.10000
17 ,25 ,24 ,0.03806 ,10.000 ,0.10000
17 ,25 ,25 ,0.03172 ,10.000 ,0.10000
17 ,25 ,26 ,0.10784 ,10.000 ,0.10000
17 ,25 ,27 ,0.12053 ,10.000 ,0.10000
17 ,25 ,28 ,0.02537 ,10.000 ,0.10000
17 ,26 ,14 ,0.00634 ,10.000 ,0.10000
17 ,26 ,15 ,0.02537 ,10.000 ,0.10000
17 ,26 ,16 ,0.02537 ,10.000 ,0.10000
17 ,26 ,17 ,0.07612 ,10.000 ,0.10000
17 ,26 ,18 ,0.05709 ,10.000 ,0.10000
17 ,26 ,19 ,0.03172 ,10.000 ,0.10000
17 ,26 ,20 ,0.02537 ,10.000 ,0.10000
17 ,26 ,21 ,0.04440 ,10.000 ,0.10000
17 ,26 ,22 ,0.05075 ,10.000 ,0.10000
17 ,26 ,23 ,0.02537 ,10.000 ,0.10000
17 ,27 ,13 ,0.01269 ,10.000 ,0.10000
17 ,27 ,14 ,0.02537 ,10.000 ,0.10000
17 ,27 ,15 ,0.01269 ,10.000 ,0.10000
17 ,27 ,16 ,0.01269 ,10.000 ,0.10000
17 ,27 ,17 ,0.02537 ,10.000 ,0.10000
17 ,27 ,18 ,0.03172 ,10.000 ,0.10000
17 ,27 ,19 ,0.06978 ,10.000 ,0.10000
17 ,27 ,20 ,0.01269 ,10.000 ,0.10000
17 ,28 ,14 ,0.01903 ,10.000 ,0.10000
17 ,28 ,15 ,0.01269 ,10.000 ,0.10000
17 ,28 ,16 ,0.03806 ,10.000 ,0.10000
17 ,28 ,17 ,0.08881 ,10.000 ,0.10000
17 ,28 ,18 ,0.08881 ,10.000 ,0.10000
17 ,28 ,19 ,0.10150 ,10.000 ,0.10000
17 ,28 ,20 ,0.10150 ,10.000 ,0.10000
17 ,28 ,21 ,0.03172 ,10.000 ,0.10000
17 ,28 ,22 ,0.02537 ,10.000 ,0.10000
17 ,29 ,14 ,0.01903 ,10.000 ,0.10000
17 ,29 ,15 ,0.03806 ,10.000 ,0.10000
17 ,29 ,16 ,0.09515 ,10.000 ,0.10000
17 ,29 ,17 ,0.14590 ,10.000 ,0.10000
17 ,29 ,18 ,0.10784 ,10.000 ,0.10000
17 ,29 ,19 ,0.03806 ,10.000 ,0.10000
17 ,29 ,33 ,0.01903 ,10.000 ,0.10000
17 ,30 ,15 ,0.04440 ,10.000 ,0.10000
17 ,30 ,16 ,0.08881 ,10.000 ,0.10000
17 ,30 ,17 ,0.12687 ,10.000 ,0.10000
17 ,30 ,18 ,0.14590 ,10.000 ,0.10000
17 ,30 ,19 ,0.10784 ,10.000 ,0.10000
17 ,30 ,20 ,0.06343 ,10.000 ,0.10000
18 ,19 ,14 ,0.01269 ,10.000 ,0.10000
18 ,20 ,14 ,0.03172 ,10.000 ,0.10000
18 ,20 ,15 ,0.04440 ,10.000 ,0.10000
18 ,21 ,14 ,0.01269 ,10.000 ,0.10000
18 ,21 ,15 ,0.01903 ,10.000 ,0.10000
18 ,22 ,20 ,0.03806 ,10.000 ,0.10000
18 ,22 ,21 ,0.02537 ,10.000 ,0.10000
18 ,23 ,16 ,0.00634 ,10.000 ,0.10000
18 ,23 ,21 ,0.05075 ,10.000 ,0.10000
18 ,23 ,22 ,0.08881 ,10.000 ,0.10000
18 ,24 ,15 ,0.00634 ,10.000 ,0.10000
18 ,24 ,16 ,0.01269 ,10.000 ,0.10000
18 ,24 ,19 ,0.01269 ,10.000 ,0.10000
18 ,24 ,20 ,0.01269 ,10.000 ,0.10000
18 ,24 ,21 ,0.01903 ,10.000 ,0.10000
18 ,24 ,22 ,0.05709 ,10.000 ,0.10000
18 ,24 ,23 ,0.12053 ,10.000 ,0.10000
18 ,24 ,24 ,0.01903 ,10.000 ,0.10000
18 ,25 ,14 ,0.01269 ,10.000 ,0.10000
18 ,25 ,15 ,0.03806 ,10.000 ,0.10000
18 ,25 ,16 ,0.01269 ,10.000 ,0.10000
18 ,25 ,17 ,0.02537 ,10.000 ,0.10000
18 ,25 ,18 ,0.13956 ,10.000 ,0.10000
18 ,25 ,19 ,0.10784 ,10.000 ,0.10000
18 ,25 ,20 ,0.03806 ,10.000 ,0.10000
18 ,25 ,21 ,0.02537 ,10.000 ,0.10000
18 ,25 ,22 ,0.04440 ,10.000 ,0.10000
18 ,25 ,23 ,0.03172 ,10.000 ,0.10000
18 ,25 ,24 ,0.01903 ,10.000 ,0.10000
18 ,25 ,25 ,0.01269 ,10.000 ,0.10000
18 ,25 ,26 ,0.03172 ,10.000 ,0.10000
18 ,25 ,27 ,0.13321 ,10.000 ,0.10000
18 ,25 ,28 ,0.03172 ,10.000 ,0.10000
18 ,26 ,15 ,0.00634 ,10.000 ,0.10000
18 ,26 ,16 ,0.03806 ,10.000 ,0.10000
18 ,26 ,17 ,0.03172 ,10.000 ,0.10000
18 ,26 ,18 ,0.05075 ,10.000 ,0.10000
18 ,26 ,19 ,0.04440 ,10.000 ,0.10000
18 ,26 ,20 ,0.02537 ,10.000 ,0.10000
18 ,26 ,21 ,0.02537 ,10.000 ,0.10000
18 ,26 ,22 ,0.05709 ,10.000 ,0.10000
18 ,26 ,23 ,0.01903 ,10.000 ,0.10000
18 ,27 ,14 ,0.02537 ,10.000 ,0.10000
18 ,27 ,15 ,0.01269 ,10.000 ,0.10000
18 ,27 ,16 ,0.01269 ,10.000 ,0.10000
18 ,27 ,17 ,0.01269 ,10.000 ,0.10000
18 ,27 ,18 ,0.00634 ,10.000 ,0.10000
18 ,27 ,19 ,0.08881 ,10.000 ,0.10000
18 ,27 ,20 ,0.01269 ,10.000 ,0.10000
18 ,28 ,15 ,0.01269 ,10.000 ,0.10000
18 ,28 ,16 ,0.01269 ,10.000 ,0.10000
18 ,28 ,17 ,0.06978 ,10.000 ,0.10000
18 ,28 ,18 ,0.03172 ,10.000 ,0.10000
18 ,28 ,19 ,0.08246 ,10.000 ,0.10000
18 ,28 ,20 ,0.08881 ,10.000 ,0.10000
18 ,28 ,21 ,0.05075 ,10.000 ,0.10000
18 ,28 ,22 ,0.05075 ,10.000 ,0.10000
18 ,29 ,14 ,0.01269 ,10.000 ,0.10000
18 ,29 ,15 ,0.04440 ,10.000 ,0.10000
18 ,29 ,16 ,0.07612 ,10.000 ,0.10000
18 ,29 ,17 ,0.12053 ,10.000 ,0.10000
18 ,29 ,18 ,0.14590 ,10.000 ,0.10000
18 ,29 ,19 ,0.06978 ,10.000 ,0.10000
18 ,29 ,20 ,0.01269 ,10.000 ,0.10000
18 ,29 ,21 ,0.02537 ,10.000 ,0.10000
18 ,29 ,22 ,0.02537 ,10.000 ,0.10000
18 ,29 ,23 ,0.01903 ,10.000 ,0.10000
18 ,30 ,14 ,0.02537 ,10.000 ,0.10000
18 ,30 ,15 ,0.04440 ,10.000 ,0.10000
18 ,30 ,16 ,0.08881 ,10.000 ,0.10000
18 ,30 ,17 ,0.12053 ,10.000 ,0.10000
18 ,30 ,18 ,0.12687 ,10.000 ,0.10000
18 ,30 ,19 ,0.15859 ,10.000 ,0.10000
18 ,30 ,20 ,0.14590 ,10.000 ,0.10000
18 ,30 ,21 ,0.01903 ,10.000 ,0.10000
19 ,23 ,21 ,0.03806 ,10.000 ,0.10000
19 ,23 ,22 ,0.02537 ,10.000 ,0.10000
19 ,24 ,23 ,0.10150 ,10.000 ,0.10000
19 ,24 ,24 ,0.04440 ,10.000 ,0.10000
19 ,25 ,15 ,0.02537 ,10.000 ,0.10000
19 ,25 ,16 ,0.03172 ,10.000 ,0.10000
19 ,25 ,17 ,0.01903 ,10.000 ,0.10000
19 ,25 ,18 ,0.09515 ,10.000 ,0.10000
19 ,25 ,19 ,0.05075 ,10.000 ,0.10000
19 ,25 ,20 ,0.01269 ,10.000 ,0.10000
19 ,25 ,21 ,0.03172 ,10.000 ,0.10000
19 ,25 ,22 ,0.03172 ,10.000 ,0.10000
19 ,25 ,23 ,0.01903 ,10.000 ,0.10000
19 ,25 ,26 ,0.01269 ,10.000 ,0.10000
19 ,25 ,27 ,0.10150 ,10.000 ,0.10000
19 ,25 ,28 ,0.12053 ,10.000 ,0.10000
19 ,26 ,14 ,0.00634 ,10.000 ,0.10000
19 ,26 ,15 ,0.01269 ,10.000 ,0.10000
19 ,26 ,16 ,0.01269 ,10.000 ,0.10000
19 ,26 ,17 ,0.00634 ,10.000 ,0.10000
19 ,26 ,18 ,0.02537 ,10.000 ,0.10000
19 ,26 ,19 ,0.01903 ,10.000 ,0.10000
19 ,26 ,20 ,0.02537 ,10.000 ,0.10000
19 ,26 ,22 ,0.02537 ,10.000 ,0.10000
19 ,27 ,15 ,0.00634 ,10.000 ,0.10000
19 ,27 ,17 ,0.02537 ,10.000 ,0.10000
19 ,27 ,19 ,0.05075 ,10.000 ,0.10000
19 ,27 ,20 ,0.00634 ,10.000 ,0.10000
19 ,28 ,15 ,0.02537 ,10.000 ,0.10000
19 ,28 ,16 ,0.01269 ,10.000 ,0.10000
19 ,28 ,17 ,0.01269 ,10.000 ,0.10000
19 ,28 ,18 ,0.01269 ,10.000 ,0.10000
19 ,28 ,19 ,0.08881 ,10.000 ,0.10000
19 ,28 ,20 ,0.05709 ,10.000 ,0.10000
19 ,28 ,21 ,0.03172 ,10.000 ,0.10000
19 ,28 ,22 ,0.08246 ,10.000 ,0.10000
19 ,28 ,23 ,0.01269 ,10.000 ,0.10000
19 ,29 ,15 ,0.03172 ,10.000 ,0.10000
19 ,29 ,16 ,0.06978 ,10.000 ,0.10000
19 ,29 ,17 ,0.01269 ,10.000 ,0.10000
19 ,29 ,18 ,0.06978 ,10.000 ,0.10000
19 ,29 ,19 ,0.12687 ,10.000 ,0.10000
19 ,29 ,20 ,0.04440 ,10.000 ,0.10000
19 ,29 ,21 ,0.01903 ,10.000 ,0.10000
19 ,29 ,22 ,0.06343 ,10.000 ,0.10000
19 ,30 ,14 ,0.01269 ,10.000 ,0.10000
19 ,30 ,15 ,0.03806 ,10.000 ,0.10000
19 ,30 ,16 ,0.05709 ,10.000 ,0.10000
19 ,30 ,17 ,0.10150 ,10.000 ,0.10000
19 ,30 ,18 ,0.05709 ,10.000 ,0.10000
19 ,30 ,19 ,0.12053 ,10.000 ,0.10000
19 ,30 ,20 ,0.15859 ,10.000 ,0.10000
19 ,30 ,21 ,0.06343 ,10.000 ,0.10000
20 ,23 ,21 ,0.02537 ,10.000 ,0.10000
20 ,24 ,16 ,0.00634 ,10.000 ,0.10000
20 ,24 ,23 ,0.07612 ,10.000 ,0.10000
20 ,24 ,24 ,0.04440 ,10.000 ,0.10000
20 ,25 ,14 ,0.01269 ,10.000 ,0.10000
20 ,25 ,15 ,0.01269 ,10.000 ,0.10000
20 ,25 ,16 ,0.02537 ,10.000 ,0.10000
20 ,25 ,17 ,0.01903 ,10.000 ,0.10000
20 ,25 ,18 ,0.05075 ,10.000 ,0.10000
20 ,25 ,19 ,0.01269 ,10.000 ,0.10000
20 ,25 ,22 ,0.03172 ,10.000 ,0.10000
20 ,25 ,23 ,0.01903 ,10.000 ,0.10000
20 ,25 ,26 ,0.01903 ,10.000 ,0.10000
20 ,25 ,27 ,0.07612 ,10.000 ,0.10000
20 ,25 ,28 ,0.12053 ,10.000 ,0.10000
20 ,26 ,15 ,0.01269 ,10.000 ,0.10000
20 ,28 ,15 ,0.01269 ,10.000 ,0.10000
20 ,28 ,16 ,0.01269 ,10.000 ,0.10000
20 ,28 ,18 ,0.01269 ,10.000 ,0.10000
20 ,28 ,19 ,0.01903 ,10.000 ,0.10000
20 ,28 ,21 ,0.02537 ,10.000 ,0.10000
20 ,28 ,22 ,0.08881 ,10.000 ,0.10000
20 ,29 ,15 ,0.03172 ,10.000 ,0.10000
20 ,29 ,16 ,0.01269 ,10.000 ,0.10000
20 ,29 ,17 ,0.01903 ,10.000 ,0.10000
20 ,29 ,18 ,0.01269 ,10.000 ,0.10000
20 ,29 ,19 ,0.10150 ,10.000 ,0.10000
20 ,29 ,20 ,0.06343 ,10.000 ,0.10000
20 ,29 ,21 ,0.03172 ,10.000 ,0.10000
20 ,29 ,22 ,0.05075 ,10.000 ,0.10000
20 ,30 ,15 ,0.01269 ,10.000 ,0.10000
20 ,30 ,16 ,0.01903 ,10.000 ,0.10000
20 ,30 ,17 ,0.06978 ,10.000 ,0.10000
20 ,30 ,18 ,0.01269 ,10.000 ,0.10000
20 ,30 ,19 ,0.05709 ,10.000 ,0.10000
20 ,30 ,20 ,0.13321 ,10.000 ,0.10000
20 ,30 ,21 ,0.10784 ,10.000 ,0.10000
21 ,24 ,23 ,0.03806 ,10.000 ,0.10000
21 ,24 ,24 ,0.03172 ,10.000 ,0.10000
21 ,25 ,15 ,0.02537 ,10.000 ,0.10000
21 ,25 ,17 ,0.00634 ,10.000 ,0.10000
21 ,25 ,18 ,0.01903 ,10.000 ,0.10000
21 ,25 ,24 ,0.10784 ,10.000 ,0.10000
21 ,25 ,25 ,0.05709 ,10.000 ,0.10000
21 ,25 ,27 ,0.10784 ,10.000 ,0.10000
21 ,28 ,14 ,0.00634 ,10.000 ,0.10000
21 ,28 ,15 ,0.01269 ,10.000 ,0.10000
21 ,28 ,22 ,0.06978 ,10.000 ,0.10000
21 ,28 ,23 ,0.02537 ,10.000 ,0.10000
21 ,29 ,15 ,0.00634 ,10.000 ,0.10000
21 ,29 ,16 ,0.01903 ,10.000 ,0.10000
21 ,29 ,19 ,0.03806 ,10.000 ,0.10000
21 ,29 ,20 ,0.08246 ,10.000 ,0.10000
21 ,29 ,21 ,0.03172 ,10.000 ,0.10000
21 ,29 ,22 ,0.05709 ,10.000 ,0.10000
21 ,29 ,23 ,0.05709 ,10.000 ,0.10000
21 ,29 ,24 ,0.02537 ,10.000 ,0.10000
21 ,29 ,28 ,0.01903 ,10.000 ,0.10000
21 ,30 ,16 ,0.00634 ,10.000 ,0.10000
21 ,30 ,17 ,0.03172 ,10.000 ,0.10000
21 ,30 ,18 ,0.01269 ,10.000 ,0.10000
21 ,30 ,19 ,0.00634 ,10.000 ,0.10000
21 ,30 ,20 ,0.10784 ,10.000 ,0.10000
21 ,30 ,21 ,0.13321 ,10.000 ,0.10000
22 ,25 ,15 ,0.01269 ,10.000 ,0.10000
22 ,25 ,16 ,0.01269 ,10.000 ,0.10000
22 ,25 ,25 ,0.01903 ,10.000 ,0.10000
22 ,25 ,26 ,0.02537 ,10.000 ,0.10000
22 ,25 ,27 ,0.11418 ,10.000 ,0.10000
22 ,25 ,28 ,0.03172 ,10.000 ,0.10000
22 ,28 ,14 ,0.01269 ,10.000 ,0.10000
22 ,28 ,15 ,0.00634 ,10.000 ,0.10000
22 ,28 ,22 ,0.04440 ,10.000 ,0.10000
22 ,29 ,16 ,0.02537 ,10.000 ,0.10000
22 ,29 ,20 ,0.03806 ,10.000 ,0.10000
22 ,29 ,21 ,0.01269 ,10.000 ,0.10000
22 ,29 ,22 ,0.03172 ,10.000 ,0.10000
22 ,29 ,23 ,0.03806 ,10.000 ,0.10000
22 ,29 ,24 ,0.05075 ,10.000 ,0.10000
22 ,30 ,19 ,0.01269 ,10.000 ,0.10000
22 ,30 ,20 ,0.03806 ,10.000 ,0.10000
22 ,30 ,21 ,0.06978 ,10.000 ,0.10000
23 ,25 ,21 ,0.02537 ,10.000 ,0.10000
23 ,25 ,25 ,0.02537 ,10.000 ,0.10000
23 ,25 ,26 ,0.08881 ,10.000 ,0.10000
23 ,25 ,27 ,0.05709 ,10.000 ,0.10000
23 ,28 ,21 ,0.01269 ,10.000 ,0.10000
23 ,28 ,22 ,0.01903 ,10.000 ,0.10000
23 ,29 ,21 ,0.01269 ,10.000 ,0.10000
23 ,29 ,24 ,0.06978 ,10.000 ,0.10000
23 ,30 ,20 ,0.01269 ,10.000 ,0.10000
23 ,30 ,21 ,0.01903 ,10.000 ,0.10000
24 ,25 ,25 ,0.01903 ,10.000 ,0.10000
24 ,25 ,26 ,0.10150 ,10.000 ,0.10000
24 ,25 ,27 ,0.06978 ,10.000 ,0.10000
24 ,27 ,23 ,0.01903 ,10.000 ,0.10000
24 ,27 ,25 ,0.01903 ,10.000 ,0.10000
24 ,28 ,20 ,0.01269 ,10.000 ,0.10000
24 ,29 ,23 ,0.02537 ,10.000 ,0.10000
24 ,29 ,24 ,0.05709 ,10.000 ,0.10000
24 ,29 ,25 ,0.02537 ,10.000 ,0.10000
25 ,25 ,25 ,0.03172 ,10.000 ,0.10000
25 ,25 ,26 ,0.08246 ,10.000 ,0.10000
25 ,25 ,27 ,0.01903 ,10.000 ,0.10000
25 ,27 ,23 ,0.03172 ,10.000 ,0.10000
25 ,27 ,25 ,0.03172 ,10.000 ,0.10000
25 ,29 ,25 ,0.04440 ,10.000 ,0.10000
26 ,2 ,15 ,0.01269 ,10.000 ,0.10000
26 ,4 ,17 ,0.01903 ,10.000 ,0.10000
26 ,4 ,18 ,0.01269 ,10.000 ,0.10000
26 ,25 ,25 ,0.03806 ,10.000 ,0.10000
26 ,25 ,26 ,0.03172 ,10.000 ,0.10000
26 ,27 ,23 ,0.01903 ,10.000 ,0.10000
26 ,27 ,24 ,0.02537 ,10.000 ,0.10000
26 ,27 ,25 ,0.03806 ,10.000 ,0.10000
27 ,2 ,15 ,0.04440 ,10.000 ,0.10000
27 ,2 ,16 ,0.00634 ,10.000 ,0.10000
27 ,3 ,17 ,0.01269 ,10.000 ,0.10000
27 ,3 ,18 ,0.01903 ,10.000 ,0.10000
27 ,4 ,17 ,0.03806 ,10.000 ,0.10000
27 ,4 ,20 ,0.01269 ,10.000 ,0.10000
27 ,5 ,19 ,0.01903 ,10.000 ,0.10000
27 ,27 ,23 ,0.02537 ,10.000 ,0.10000
27 ,27 ,25 ,0.03806 ,10.000 ,0.10000
28 ,1 ,15 ,0.00634 ,10.000 ,0.10000
28 ,2 ,14 ,0.00634 ,10.000 ,0.10000
28 ,2 ,15 ,0.06978 ,10.000 ,0.10000
28 ,2 ,16 ,0.00634 ,10.000 ,0.10000
28 ,2 ,17 ,0.01269 ,10.000 ,0.10000
28 ,2 ,18 ,0.01903 ,10.000 ,0.10000
28 ,3 ,15 ,0.01903 ,10.000 ,0.10000
28 ,3 ,16 ,0.01903 ,10.000 ,0.10000
28 ,3 ,17 ,0.03806 ,10.000 ,0.10000
28 ,3 ,18 ,0.05075 ,10.000 ,0.10000
28 ,3 ,19 ,0.01269 ,10.000 ,0.10000
28 ,4 ,14 ,0.00634 ,10.000 ,0.10000
28 ,4 ,15 ,0.01269 ,10.000 ,0.10000
28 ,4 ,16 ,0.01903 ,10.000 ,0.10000
28 ,4 ,17 ,0.05709 ,10.000 ,0.10000
28 ,4 ,18 ,0.01269 ,10.000 ,0.10000
28 ,4 ,19 ,0.01269 ,10.000 ,0.10000
28 ,4 ,20 ,0.02537 ,10.000 ,0.10000
28 ,4 ,21 ,0.02537 ,10.000 ,0.10000
28 ,4 ,22 ,0.01903 ,10.000 ,0.10000
28 ,5 ,19 ,0.05075 ,10.000 ,0.10000
28 ,5 ,20 ,0.03172 ,10.000 ,0.10000
28 ,5 ,21 ,0.01269 ,10.000 ,0.10000
29 ,1 ,15 ,0.02537 ,10.000 ,0.10000
29 ,2 ,14 ,0.01269 ,10.000 ,0.10000
29 ,2 ,15 ,0.08881 ,10.000 ,0.10000
29 ,2 ,16 ,0.02537 ,10.000 ,0.10000
29 ,2 ,17 ,0.01903 ,10.000 ,0.10000
29 ,2 ,18 ,0.05075 ,10.000 ,0.10000
29 ,3 ,14 ,0.00634 ,10.000 ,0.10000
29 ,3 ,15 ,0.02537 ,10.000 ,0.10000
29 ,3 ,16 ,0.06343 ,10.000 ,0.10000
29 ,3 ,17 ,0.08881 ,10.000 ,0.10000
29 ,3 ,18 ,0.10784 ,10.000 ,0.10000
29 ,3 ,19 ,0.05709 ,10.000 ,0.10000
29 ,3 ,20 ,0.03172 ,10.000 ,0.10000
29 ,3 ,21 ,0.01269 ,10.000 ,0.10000
29 ,4 ,14 ,0.00634 ,10.000 ,0.10000
29 ,4 ,15 ,0.01269 ,10.000 ,0.10000
29 ,4 ,16 ,0.02537 ,10.000 ,0.10000
29 ,4 ,17 ,0.07612 ,10.000 ,0.10000
29 ,4 ,18 ,0.04440 ,10.000 ,0.10000
29 ,4 ,19 ,0.01903 ,10.000 ,0.10000
29 ,4 ,20 ,0.06343 ,10.000 ,0.10000
29 ,4 ,21 ,0.05075 ,10.000 ,0.10000
29 ,4 ,22 ,0.05075 ,10.000 ,0.10000
29 ,4 ,23 ,0.05075 ,10.000 ,0.10000
29 ,5 ,14 ,0.01269 ,10.000 ,0.10000
29 ,5 ,15 ,0.00634 ,10.000 ,0.10000
29 ,5 ,16 ,0.01269 ,10.000 ,0.10000
29 ,5 ,17 ,0.00634 ,10.000 ,0.10000
29 ,5 ,18 ,0.02537 ,10.000 ,0.10000
29 ,5 ,19 ,0.06978 ,10.000 ,0.10000
29 ,5 ,20 ,0.08881 ,10.000 ,0.10000
29 ,5 ,21 ,0.01903 ,10.000 ,0.10000
29 ,6 ,21 ,0.01269 ,10.000 ,0.10000
29 ,6 ,27 ,0.03172 ,10.000 ,0.10000
29 ,14 ,15 ,0.01269 ,10.000 ,0.10000
29 ,14 ,16 ,0.03806 ,10.000 ,0.10000
30 ,1 ,14 ,0.00634 ,10.000 ,0.10000
30 ,1 ,15 ,0.05075 ,10.000 ,0.10000
30 ,1 ,16 ,0.00634 ,10.000 ,0.10000
30 ,1 ,18 ,0.01269 ,10.000 ,0.10000
30 ,2 ,13 ,0.00634 ,10.000 ,0.10000
30 ,2 ,14 ,0.01903 ,10.000 ,0.10000
30 ,2 ,15 ,0.08246 ,10.000 ,0.10000
30 ,2 ,16 ,0.06978 ,10.000 ,0.10000
30 ,2 ,17 ,0.05075 ,10.000 ,0.10000
30 ,2 ,18 ,0.10784 ,10.000 ,0.10000
30 ,2 ,19 ,0.05075 ,10.000 ,0.10000
30 ,3 ,14 ,0.00634 ,10.000 ,0.10000
30 ,3 ,15 ,0.03172 ,10.000 ,0.10000
30 ,3 ,16 ,0.08881 ,10.000 ,0.10000
30 ,3 ,17 ,0.12687 ,10.000 ,0.10000
30 ,3 ,18 ,0.14590 ,10.000 ,0.10000
30 ,3 ,19 ,0.12687 ,10.000 ,0.10000
30 ,3 ,20 ,0.09515 ,10.000 ,0.10000
30 ,3 ,21 ,0.03806 ,10.000 ,0.10000
30 ,4 ,14 ,0.00634 ,10.000 ,0.10000
30 ,4 ,15 ,0.02537 ,10.000 ,0.10000
30 ,4 ,16 ,0.05075 ,10.000 ,0.10000
30 ,4 ,17 ,0.06343 ,10.000 ,0.10000
30 ,4 ,18 ,0.07612 ,10.000 ,0.10000
30 ,4 ,19 ,0.05709 ,10.000 ,0.10000
30 ,4 ,20 ,0.08246 ,10.000 ,0.10000
30 ,4 ,21 ,0.08881 ,10.000 ,0.10000
30 ,4 ,22 ,0.08246 ,10.000 ,0.10000
30 ,4 ,23 ,0.12053 ,10.000 ,0.10000
30 ,4 ,24 ,0.06978 ,10.000 ,0.10000
30 ,5 ,13 ,0.00634 ,10.000 ,0.10000
30 ,5 ,14 ,0.01903 ,10.000 ,0.10000
30 ,5 ,15 ,0.01269 ,10.000 ,0.10000
30 ,5 ,18 ,0.03806 ,10.000 ,0.10000
30 ,5 ,19 ,0.07612 ,10.000 ,0.10000
30 ,5 ,20 ,0.13321 ,10.000 ,0.10000
30 ,5 ,21 ,0.06343 ,10.000 ,0.10000
30 ,6 ,19 ,0.02537 ,10.000 ,0.10000
30 ,6 ,20 ,0.02537 ,10.000 ,0.10000
30 ,6 ,21 ,0.03172 ,10.000 ,0.10000
30 ,6 ,26 ,0.03806 ,10.000 ,0.10000
30 ,6 ,27 ,0.07612 ,10.000 ,0.10000
30 ,6 ,28 ,0.01269 ,10.000 ,0.10000
30 ,7 ,23 ,0.01903 ,10.000 ,0.10000
30 ,7 ,24 ,0.02537 ,10.000 ,0.10000
30 ,7 ,25 ,0.03172 ,10.000 ,0.10000
30 ,7 ,26 ,0.03172 ,10.000 ,0.10000
30 ,14 ,15 ,0.02537 ,10.000 ,0.10000
30 ,14 ,16 ,0.07612 ,10.000 ,0.10000
30 ,14 ,17 ,0.01269 ,10.000 ,0.10000
